n_evt,gpz,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
803,60.994335,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-4.213265,15.6902075,1896.7922,-0.2975595,0.08415207,50.097446,0.0072327056,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
804,33.74976,2.7650000000000006,2.7650000000000006,0.6486725009446763,0.6486725009446678,-6.449999999999989,-0.45999999999999375,-1.5877812,1.9603434,1859.8652,-0.7004822,0.047624838,49.3025,0.014040351,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
805,63.663006,0.0,0.0,0.0,5.551115123125783e-17,10.140000000000015,-0.45999999999999375,14.979307,2.0306554,1859.8307,-0.30212125,-0.018425142,50.06412,0.0067227636,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
806,52.69233,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,6.8563643,20.251055,1896.8156,-0.3137519,0.116539665,50.04756,0.008247555,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
807,21.871994,0.0,0.0,0.0,0.0,-11.97999999999999,-5.989999999999995,-9.089611,-4.6238256,1859.8903,-0.68969274,-0.32551476,48.692207,0.0203257,-9999,-11.931915283203125,-9999,-12.988407135009766,-9.43876838684082,-9999
808,84.87953,2.7650000000000006,0.0,0.7225610470247408,5.632404730327826e-09,10.140000000000015,-0.45999999999999375,11.741191,4.1439705,1896.8295,-0.2713983,-0.046412587,50.578945,0.0053387363,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,9.891231536865234,9.164667129516602
809,33.59746,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,10.327023,17.389332,1896.8262,-0.40374818,0.21066031,49.267754,0.013568644,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,145.20123291015625,9.164667129516602
810,59.834515,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,7.580896,7.8259478,1896.8226,-0.24872519,-0.09006596,52.316387,0.0074817534,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
811,15.538044,0.0,0.0,0.0,0.0,-11.97999999999999,16.13000000000001,-7.8873024,21.835165,1896.7882,-0.76702744,0.22508144,47.181587,0.028053248,-9999,34.388084411621094,-9999,33.33159255981445,-9999,-10.165332794189453
812,77.051384,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,10.674962,6.6862917,1896.8271,-0.18000282,-0.075179055,50.473194,0.0058320183,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
813,40.789085,0.0,0.0,0.0,0.0,-0.9199999999999875,-0.45999999999999375,5.914167,1.9218543,1859.8647,-0.4815052,-0.08783285,49.62283,0.010123926,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
814,18.69346,0.0,0.0,0.0,0.0,4.610000000000014,-5.989999999999995,11.334038,-1.2919649,1859.8552,-0.66462725,-0.17805953,48.142574,0.026139652,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
815,45.794518,2.6068669999744056,2.6068669999744056,1.4278887544458765,0.5462858896315785,-6.449999999999989,10.600000000000009,-4.4906983,11.773687,1896.7974,-0.51539886,0.010333721,49.519802,0.01140722,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
816,38.67773,0.0,0.0,0.0,0.0,-6.449999999999989,-0.45999999999999375,-4.0245476,2.4634757,1859.8931,-0.61781937,-0.17849287,49.516712,0.012310753,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
817,68.488434,0.0,0.0,0.0,0.0,-0.9199999999999875,-5.989999999999995,4.595068,-0.29024363,1859.8601,-0.2917933,-0.06424977,50.3145,0.0069479733,9.466787338256836,-11.931915283203125,-12.754112243652344,10.171592712402344,9.891231536865234,-9999
818,78.462715,2.7650000000000006,0.0,2.5321430503927083,0.0,-6.449999999999989,16.13000000000001,0.11380053,17.61462,1896.799,-0.21721448,0.06989338,51.866325,0.005691264,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
819,66.76619,0.0,2.7650000000000006,2.1113520751725393e-07,0.8574765808685313,10.140000000000015,5.070000000000007,12.243178,10.946996,1896.8289,-0.3563363,-0.050625462,50.24323,0.007349182,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
820,80.092735,0.0,2.7650000000000006,1.412281785804868e-07,0.9808460073226875,10.140000000000015,16.13000000000001,13.171563,17.017328,1896.8236,-0.29089805,0.025894722,51.78052,0.0066415514,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
821,27.473585,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-2.8918893,11.197109,1896.796,-0.77078384,0.069563694,49.27509,0.015118093,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
822,61.50491,0.0,0.0,0.0,0.0,4.610000000000014,10.600000000000009,6.431046,15.076963,1896.8127,-0.37512907,0.02958037,50.28835,0.0071940855,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
823,61.986034,0.0,0.0,1.1102230246251565e-16,0.0,-0.9199999999999875,16.13000000000001,5.1576695,20.096128,1896.8069,-0.19843294,0.04738416,50.2102,0.0072857705,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
824,64.02759,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,9.143459,9.984988,1896.8213,-0.22160958,0.04415817,50.295822,0.007026899,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
825,34.823895,0.0,0.0,0.0,0.0,-17.50999999999999,16.13000000000001,-13.123222,18.775732,1896.7764,-0.76224244,0.092825316,49.486576,0.013281461,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
826,97.40902,0.0,2.7650000000000006,2.6121171211110305e-07,1.310588555754258,4.610000000000014,-0.45999999999999375,9.96687,5.2776275,1896.8258,-0.22004688,0.07767357,50.505463,0.0054232874,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
827,11.920389,0.0,0.0,0.0,0.0,-17.50999999999999,-0.45999999999999375,-10.635816,5.184974,1896.7798,-1.6226025,-0.45014742,47.40023,0.03609362,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-29.495332717895508
828,56.91676,2.7650000000000006,0.0,2.5110319882883503,0.0,-6.449999999999989,10.600000000000009,-5.213632,12.576688,1896.7899,-0.4113078,0.045145836,50.266876,0.0076100687,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
829,28.675734,0.0,2.7650000000000006,0.0,0.7931903360094392,-0.9199999999999875,5.070000000000007,3.8361974,5.7024136,1896.8093,-0.78992426,0.043415938,49.244595,0.01519855,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
830,22.882143,0.0,0.0,0.0,0.0,-0.9199999999999875,5.070000000000007,5.091622,7.2749276,1896.8218,-0.76547134,-0.12298008,47.45676,0.020065805,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
831,85.25725,2.7650000000000006,0.0,1.0214251314149372,0.0,4.610000000000014,16.13000000000001,9.521267,18.540653,1896.8168,-0.17356443,0.04581825,50.50788,0.005287252,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
832,10.224582,0.0,2.7650000000000006,6.080560721298717e-07,0.715277011928323,-23.039999999999992,10.600000000000009,-17.39074,11.417166,1896.7622,-1.4039165,0.18827622,46.320847,0.044572074,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-29.495332717895508
833,20.787148,0.0,0.0,0.0,0.0,-11.97999999999999,21.66000000000001,-7.3228827,24.674843,1896.7849,-0.6822027,0.23848695,48.282143,0.044896778,-9999,34.388084411621094,-9999,33.33159255981445,-9999,-10.165332794189453
834,55.286057,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-2.208385,12.834155,1896.8005,-0.26940867,0.027442962,50.21708,0.0076827677,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
835,17.721855,0.0,0.0,0.0,5.551115123125783e-17,-17.50999999999999,-0.45999999999999375,-13.257352,4.580416,1896.771,-1.1796352,-0.35988948,47.13556,0.025043678,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-29.495332717895508
836,42.360027,6.182727957786919,24.884999999999998,3.193581351200001,19.54934301248636,-0.9199999999999875,-0.45999999999999375,5.5067654,1.2362669,1896.8237,-0.46725306,-0.011390199,50.12756,0.0135299675,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
837,32.56188,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-2.6895556,10.703181,1896.8011,-0.66369325,-0.011979196,49.65825,0.0136724245,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
838,13.473043,0.0,2.7650000000000006,6.54423930083283e-07,0.8237464741616746,-39.629999999999995,16.13000000000001,-35.33745,18.764734,1896.7517,-1.7659234,0.23500112,47.33838,0.03345084,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-48.82533264160156
839,94.108215,0.0,0.0,0.0,0.0,-0.9199999999999875,-0.45999999999999375,3.7401702,3.7731264,1896.8173,-0.14923806,0.026145797,50.463737,0.004626288,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
840,23.63814,2.7650000000000006,0.0,0.6113650090392041,3.6932263181949457e-07,-11.97999999999999,16.13000000000001,-5.2121997,17.678436,1896.7891,-1.0153924,0.00525994,48.470325,0.019105712,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
841,99.342384,2.7650000000000006,6.026177789444983,0.9080718243137519,1.726135865710273,4.610000000000014,10.600000000000009,8.64557,13.532192,1896.8195,-0.18466386,0.060943514,51.62232,0.006913817,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
842,44.163254,2.7091356555181956,4.946182366229536,1.0995744859795202,2.491470561441536,-11.97999999999999,5.070000000000007,-6.033957,6.6458526,1896.7959,-0.60429776,-0.17160933,49.543022,0.028802836,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
843,48.625275,0.0,0.0,0.0,0.0,-0.9199999999999875,10.600000000000009,0.9426274,15.684904,1896.8062,-0.46830404,-0.09079377,49.748993,0.0096135745,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
844,27.241783,0.0,0.0,0.0,0.0,-6.449999999999989,-5.989999999999995,0.50219506,-1.3130287,1859.8751,-0.97943985,-0.19441089,49.347034,0.015810864,9.466787338256836,-11.931915283203125,-12.754112243652344,-12.988407135009766,-9.43876838684082,-9999
845,38.76202,5.473280551917654,3.5329874044496683,2.5485911803676244,0.9598184992343722,-11.97999999999999,16.13000000000001,-10.581097,18.656633,1896.7866,-0.6389394,0.049438745,49.477333,0.034003023,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
846,12.417975,0.0,0.0,0.0,0.0,-23.039999999999992,16.13000000000001,-19.742477,17.118677,1896.7643,-0.9554817,0.058767144,33.955086,0.035992723,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-29.495332717895508
847,94.44488,0.0,0.0,0.0,0.0,-0.9199999999999875,-0.45999999999999375,3.3430858,1.0399362,1859.866,-0.22362697,-0.014132082,50.645584,0.0044654394,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
848,12.769585,0.0,2.7650000000000006,1.1544397869331112e-06,1.347946700944068,-23.039999999999992,10.600000000000009,-18.602823,13.073163,1896.7709,-1.6651789,0.3113729,47.35116,0.040437505,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-29.495332717895508
849,99.56436,2.6068669999744056,2.6068669999744056,1.3765805688489992,0.6998604995686443,-0.9199999999999875,16.13000000000001,4.2727857,19.306921,1896.8094,-0.25647205,0.014411779,50.721096,0.012212751,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
850,50.95466,0.0,0.0,0.0,0.0,-0.9199999999999875,5.070000000000007,2.6446564,6.17971,1896.8153,-0.46028978,-0.118276164,50.11885,0.008436336,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
851,55.36406,0.0,0.0,8.881784197001252e-16,0.0,4.610000000000014,-5.989999999999995,10.081393,-0.84333706,1859.8413,-0.4489752,-0.1119745,52.148888,0.008579512,9.466787338256836,-11.931915283203125,-12.754112243652344,-12.988407135009766,9.891231536865234,-9999
852,61.547424,0.0,0.0,8.881784197001252e-16,0.0,-6.449999999999989,-0.45999999999999375,-0.8011389,4.1668115,1896.8068,-0.31256762,0.041312538,52.26003,0.0071210684,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
853,31.61712,2.7650000000000006,0.0,0.907531965460506,5.494289611667864e-09,-11.97999999999999,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
854,74.97193,2.6068669999744056,2.6068669999744056,0.6044697632503071,0.5084887936955976,10.140000000000015,-0.45999999999999375,13.661742,4.309259,1896.833,-0.18173176,-0.0030303008,50.315624,0.0074802483,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
855,69.25401,0.0,0.0,0.0,0.0,10.140000000000015,5.070000000000007,12.260521,6.6213856,1896.8291,-0.18579902,0.012719542,50.27643,0.0062658405,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
856,43.05773,2.7650000000000006,0.0,1.2837725536607845,3.2499969861137353e-07,10.140000000000015,10.600000000000009,14.686094,12.842922,1896.8314,-0.33575246,0.13900952,49.79717,0.014115449,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
857,36.810818,0.0,0.0,0.0,0.0,-0.9199999999999875,16.13000000000001,0.6326321,17.8324,1896.7992,-0.37983525,0.0041751666,49.856045,0.011766341,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9.43876838684082,-10.165332794189453
858,16.745749,0.0,0.0,0.0,0.0,-11.97999999999999,5.070000000000007,-8.485954,9.993975,1896.8046,-1.2611331,0.13820575,47.68854,0.027258346,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
859,89.08439,0.0,0.0,0.0,0.0,4.610000000000014,10.600000000000009,6.3466115,11.568384,1896.8182,-0.2767452,0.016811285,51.86999,0.0050383057,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
860,61.143772,0.0,2.7650000000000006,8.391525328824069e-08,0.6865952751414583,4.610000000000014,-5.989999999999995,7.196164,-1.426284,1896.828,-0.2333673,-0.10556007,52.096653,0.007892065,9.466787338256836,-11.931915283203125,-12.754112243652344,-12.988407135009766,9.891231536865234,-9999
861,45.71672,4.515226092530326,0.0,2.8802162559379862,3.8539327301180854e-10,-0.9199999999999875,-0.45999999999999375,0.34054422,3.8187962,1896.8168,-0.5670718,-0.02481426,49.792442,0.012247748,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
862,11.167651,0.0,0.0,0.0,0.0,-28.569999999999993,21.66000000000001,-21.664682,25.714113,1896.7555,-1.7704748,0.48954025,47.62726,0.039181966,-9999,34.388084411621094,-9999,33.33159255981445,-9999,-29.495332717895508
863,77.96901,0.0,0.0,0.0,0.0,10.140000000000015,10.600000000000009,11.846328,14.117427,1896.8223,-0.21888654,0.0032780273,50.52452,0.0057148705,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
864,77.48717,0.0,0.0,0.0,0.0,10.140000000000015,-5.989999999999995,15.714544,-0.58850783,1859.8384,-0.20299897,-0.072946966,51.890205,0.0061386097,9.466787338256836,-9999,10.405887603759766,-9999,9.891231536865234,-9999
865,65.550766,2.7650000000000006,0.0,0.4581328324288192,3.0891412035539596e-07,4.610000000000014,16.13000000000001,10.430381,18.971949,1896.8198,-0.19696349,0.055436276,50.318066,0.0113104535,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
866,24.518246,0.0,0.0,1.7763568394002505e-15,0.0,-11.97999999999999,5.070000000000007,-6.5354214,9.305425,1896.8063,-1.0149543,-0.017998865,49.04751,0.019111218,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
867,57.255127,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-1.0040913,15.804111,1896.8025,-0.34133738,-0.07372758,50.120274,0.0074790744,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
868,36.472336,0.0,0.0,0.0,0.0,-11.97999999999999,10.600000000000009,-5.9331756,14.812608,1896.7913,-0.61998564,-0.023755675,49.63705,0.013028831,9.466787338256836,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
869,92.10779,2.7650000000000006,0.0,0.5889729058666129,1.8028338501273672e-07,10.140000000000015,5.070000000000007,12.462377,9.105155,1896.8273,-0.15863207,0.04843829,50.37589,0.0063514835,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
870,63.62568,0.0,0.0,0.0,0.0,-0.9199999999999875,16.13000000000001,4.5931716,18.330448,1896.8042,-0.3820824,-0.021503786,50.395317,0.006998843,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
871,72.02931,2.7650000000000006,2.7650000000000006,0.7575195101426541,0.7575195101426417,4.610000000000014,-0.45999999999999375,8.871097,3.9872134,1896.8304,-0.35324994,0.095163286,50.22838,0.006265408,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,9.891231536865234,9.164667129516602
872,71.6323,2.7650000000000006,0.0,0.9467480637195185,6.01870558705428e-08,4.610000000000014,5.070000000000007,11.054109,7.2081227,1896.8281,-0.2959219,-0.012817826,50.43578,0.006531029,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
873,66.868195,2.6068669999744056,2.6068669999744056,0.7939110034864653,0.4811561066201434,-0.9199999999999875,10.600000000000009,1.5158551,15.103778,1896.8091,-0.25300384,0.108571306,50.41411,0.008702467,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
874,93.032166,2.7650000000000006,2.7650000000000006,1.2321648674964767,1.272505485452064,10.140000000000015,-0.45999999999999375,13.064909,0.61972505,1859.8395,-0.25794864,0.009882592,50.495296,0.00631171,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
875,61.30519,0.0,0.0,0.0,0.0,-11.97999999999999,5.070000000000007,-7.3290405,8.7114725,1896.7946,-0.40042883,0.082775354,50.098305,0.0069947764,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
876,77.47245,4.585233772666341,2.3945602414639735,2.012031595790496,0.5401219913798865,4.610000000000014,10.600000000000009,7.1764326,13.150862,1896.8187,-0.21306695,-0.0035095436,52.122555,0.014864248,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-144.74876403808594,9.164667129516602
877,78.69009,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-0.71050346,6.3399696,1896.8113,-0.29273793,-0.021454949,51.904285,0.0055291695,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
878,51.971596,4.585233772666341,3.910300499961609,1.6389532189469393,1.305407723043669,4.610000000000014,10.600000000000009,9.938815,16.40443,1896.8259,-0.4974163,0.04222851,50.131413,0.014684407,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
879,13.860652,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,-11.97999999999999,10.600000000000009,-9.239489,16.391405,1896.7908,-0.9790189,0.13353337,46.86907,0.030480433,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
880,54.13097,0.0,0.0,0.0,0.0,4.610000000000014,-5.989999999999995,8.648114,-1.3698502,1859.852,-0.32764062,-0.10556938,50.04384,0.00814359,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,9.891231536865234,-9999
881,83.85739,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,9.533709,5.8366756,1896.8306,-0.32402053,0.043224648,50.430393,0.0053437687,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
882,70.37808,0.0,2.7650000000000006,7.556968711504064e-08,1.1468164697413248,10.140000000000015,5.070000000000007,13.402061,10.669906,1896.8276,-0.27631766,0.07137536,52.180298,0.0072425213,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
883,29.036953,0.0,0.0,8.881784197001252e-16,0.0,4.610000000000014,16.13000000000001,9.771413,20.529093,1896.8129,-0.56029993,0.08571939,49.36776,0.01594862,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,106.54122924804688,9.164667129516602
884,72.37972,0.0,2.7650000000000006,2.883520054667169e-07,0.797464635296116,-11.97999999999999,16.13000000000001,-6.366985,16.999828,1896.7954,-0.3487442,0.0775257,50.462006,0.006885936,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
885,74.421875,3.910300499961609,6.182727957786919,1.363714080111264,1.8875944652679308,4.610000000000014,10.600000000000009,7.272373,14.68211,1896.8182,-0.2727438,0.05411983,50.35912,0.009278621,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,48.551231384277344,9.164667129516602
886,87.26975,0.0,2.7650000000000006,8.160700863401906e-08,0.9578816722270082,-6.449999999999989,5.070000000000007,-1.6131055,10.923307,1896.8044,-0.16276334,-0.0052189585,50.556896,0.006757947,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
887,39.744232,0.0,0.0,0.0,0.0,-6.449999999999989,-5.989999999999995,-2.0569355,-1.7853218,1859.8751,-0.4899659,-0.0864868,49.58274,0.01093434,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,-9.43876838684082,-9999
888,18.364016,0.0,0.0,0.0,0.0,-0.9199999999999875,-0.45999999999999375,2.3426974,1.3147744,1859.8522,-0.9330915,0.03341801,47.81009,0.027428204,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
889,32.473896,0.0,2.7650000000000006,6.348866734402013e-08,0.706420646478834,-6.449999999999989,-0.45999999999999375,-1.6999829,3.7873905,1896.8119,-0.38933367,0.13267763,49.31446,0.014523071,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
890,15.714704,0.0,0.0,0.0,0.0,-17.50999999999999,-11.519999999999996,-10.5852785,-8.50147,1859.881,-1.067907,-0.31163478,47.81339,0.028000312,-9999,-11.931915283203125,-9999,-12.988407135009766,-28.768768310546875,-9999
891,17.13679,0.0,0.0,0.0,0.0,-17.50999999999999,-11.519999999999996,-10.232921,-5.9849486,1859.9207,-1.1278182,-0.351809,45.014008,0.027241783,-9999,-11.931915283203125,-9999,-12.988407135009766,-28.768768310546875,-9999
892,28.440893,2.6068669999744056,4.515226092530326,0.6460960017278267,1.2158020484293497,-0.9199999999999875,5.070000000000007,4.031938,5.5732546,1896.8131,-0.7385982,0.0013607055,48.861225,0.01677229,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
893,52.192886,0.0,0.0,0.0,8.881784197001252e-16,10.140000000000015,-5.989999999999995,13.570668,-2.1600676,1859.8309,-0.38664305,-0.085441664,50.069885,0.008849784,-13.693212509155273,-9999,-12.754112243652344,-9999,9.891231536865234,-9999
894,76.21281,2.7650000000000006,2.7650000000000006,1.0644392308200463,1.438915654139846,4.610000000000014,10.600000000000009,11.054735,11.148737,1896.8226,-0.24901731,-0.0687849,50.26591,0.007096151,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,9.891231536865234,9.164667129516602
895,41.717487,0.0,0.0,1.7763568394002505e-15,0.0,-11.97999999999999,16.13000000000001,-8.423829,21.721703,1896.7811,-0.59958106,0.10767106,49.44167,0.010459409,-9999,11.228084564208984,-9999,33.33159255981445,-9999,-10.165332794189453
896,20.461134,0.0,0.0,0.0,0.0,-0.9199999999999875,-5.989999999999995,1.2037742,-1.6628696,1859.8827,-0.63285834,-0.19681527,48.408802,0.020874426,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,-9.43876838684082,-9999
897,93.10318,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,7.711867,8.572033,1896.8214,-0.1417773,0.02096507,50.345474,0.0054750177,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
898,41.794975,3.910300499961609,2.3945602414639735,0.7971715534350229,1.2855199604454235,4.610000000000014,10.600000000000009,9.800493,11.526154,1896.8219,-0.3465791,-0.10431256,49.57617,0.020914475,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
899,33.49418,0.0,0.0,0.0,0.0,-11.97999999999999,10.600000000000009,-7.080822,14.5078745,1896.8007,-0.6961397,0.024367591,49.36826,0.016835093,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
900,88.83591,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,5.8909187,6.528202,1896.8174,-0.24586621,-0.03207722,51.84279,0.0051239906,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
901,73.0972,0.0,0.0,0.0,0.0,-0.9199999999999875,16.13000000000001,4.11775,18.129463,1896.8118,-0.3565743,0.016464489,51.791904,0.006113291,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
902,13.299767,0.0,0.0,0.0,0.0,-23.039999999999992,10.600000000000009,-16.28993,13.370585,1896.7798,-1.4651263,0.057518695,47.005386,0.033155177,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-29.495332717895508
903,19.353237,0.0,0.0,0.0,0.0,-11.97999999999999,10.600000000000009,-7.9328547,11.811072,1896.8007,-0.8466134,-0.13479146,48.00577,0.0234902,-9999,11.228084564208984,10.405887603759766,10.171592712402344,29.22123146057129,9.164667129516602
904,85.907936,0.0,0.0,0.0,8.881784197001252e-16,-6.449999999999989,5.070000000000007,-2.3504555,10.409668,1896.8033,-0.23936723,0.027590273,50.517227,0.005289112,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
905,42.46625,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,8.630296,5.6952176,1896.8253,-0.35739648,0.042552415,49.80977,0.012624757,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
906,32.062695,0.0,0.0,0.0,0.0,-6.449999999999989,16.13000000000001,-4.872133,21.269943,1896.785,-0.4232021,0.20816389,49.362465,0.0156527,32.62678909301758,11.228084564208984,33.565887451171875,33.33159255981445,-9999,-10.165332794189453
907,96.81656,2.7650000000000006,0.0,0.6141381309597403,1.1432748498500533e-07,-6.449999999999989,10.600000000000009,-0.049317658,11.313352,1896.8063,-0.16881648,0.05781063,50.515263,0.004905299,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
